episode_id,case,slice_name,seed,policy,status
revision_table7_cor_tightB150_repl_harm_aware_selective_s74,corruption_prone,corruption_prone,74,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s75,corruption_prone,corruption_prone,75,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s79,corruption_prone,corruption_prone,79,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s81,corruption_prone,corruption_prone,81,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s85,corruption_prone,corruption_prone,85,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s85,corruption_prone,corruption_prone,85,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s86,corruption_prone,corruption_prone,86,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s88,corruption_prone,corruption_prone,88,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s89,corruption_prone,corruption_prone,89,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s89,corruption_prone,corruption_prone,89,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s90,corruption_prone,corruption_prone,90,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s92,corruption_prone,corruption_prone,92,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s92,corruption_prone,corruption_prone,92,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s96,corruption_prone,corruption_prone,96,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s96,corruption_prone,corruption_prone,96,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s98,corruption_prone,corruption_prone,98,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s99,corruption_prone,corruption_prone,99,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s99,corruption_prone,corruption_prone,99,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s100,corruption_prone,corruption_prone,100,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s103,corruption_prone,corruption_prone,103,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s103,corruption_prone,corruption_prone,103,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s105,corruption_prone,corruption_prone,105,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s105,corruption_prone,corruption_prone,105,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s107,corruption_prone,corruption_prone,107,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s111,corruption_prone,corruption_prone,111,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s111,corruption_prone,corruption_prone,111,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s116,corruption_prone,corruption_prone,116,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s116,corruption_prone,corruption_prone,116,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s117,corruption_prone,corruption_prone,117,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s118,corruption_prone,corruption_prone,118,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s118,corruption_prone,corruption_prone,118,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s119,corruption_prone,corruption_prone,119,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s119,corruption_prone,corruption_prone,119,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s120,corruption_prone,corruption_prone,120,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s120,corruption_prone,corruption_prone,120,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s127,corruption_prone,corruption_prone,127,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s127,corruption_prone,corruption_prone,127,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s128,corruption_prone,corruption_prone,128,uncertainty_only_matched_budget,done
