episode_id,case,slice_name,seed,policy,status
revision_table6_qsens_q0p80_dep300_dep_s20_uncertainty_matched,dependency_sensitive,dependency_sensitive,20,uncertainty_only_matched_budget,done
revision_table6_qsens_q0p80_dep300_dep_s20_harm,dependency_sensitive,dependency_sensitive,20,harm_aware_selective,done
revision_table6_qsens_q0p80_dep300_dep_s21_uncertainty_matched,dependency_sensitive,dependency_sensitive,21,uncertainty_only_matched_budget,done
revision_table6_qsens_q0p80_dep300_dep_s21_harm,dependency_sensitive,dependency_sensitive,21,harm_aware_selective,done
revision_table6_qsens_q0p80_dep300_dep_s22_uncertainty_matched,dependency_sensitive,dependency_sensitive,22,uncertainty_only_matched_budget,done
revision_table6_qsens_q0p80_dep300_dep_s22_harm,dependency_sensitive,dependency_sensitive,22,harm_aware_selective,done
revision_table6_qsens_q0p80_dep300_dep_s23_uncertainty_matched,dependency_sensitive,dependency_sensitive,23,uncertainty_only_matched_budget,done
revision_table6_qsens_q0p80_dep300_dep_s23_harm,dependency_sensitive,dependency_sensitive,23,harm_aware_selective,done
revision_table6_qsens_q0p80_dep300_dep_s24_uncertainty_matched,dependency_sensitive,dependency_sensitive,24,uncertainty_only_matched_budget,done
revision_table6_qsens_q0p80_dep300_dep_s24_harm,dependency_sensitive,dependency_sensitive,24,harm_aware_selective,done
revision_table6_qsens_q0p80_dep300_dep_s25_uncertainty_matched,dependency_sensitive,dependency_sensitive,25,uncertainty_only_matched_budget,done
revision_table6_qsens_q0p80_dep300_dep_s25_harm,dependency_sensitive,dependency_sensitive,25,harm_aware_selective,done
revision_table6_qsens_q0p80_dep300_dep_s26_uncertainty_matched,dependency_sensitive,dependency_sensitive,26,uncertainty_only_matched_budget,done
revision_table6_qsens_q0p80_dep300_dep_s26_harm,dependency_sensitive,dependency_sensitive,26,harm_aware_selective,done
revision_table6_qsens_q0p80_dep300_dep_s27_uncertainty_matched,dependency_sensitive,dependency_sensitive,27,uncertainty_only_matched_budget,done
