episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_table5_exactTopB150_repl_H_only_s186,dependency_sensitive,H_only,186,0,0,0,1,0.0,-16.94,-16.94,low,0.265,26.14,-16.94,9.2,partially_reversible,strong,direct,risky_patch,0.345,0.265,0.345,0.09142499999999999,1,0.5,0,0.345,6.14,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3450, verify=False"
revision_table5_exactTopB150_repl_H_only_s187,dependency_sensitive,H_only,187,0,0,0,1,0.0,-17.990000000000002,-17.990000000000002,low,0.329,27.19,-17.990000000000002,9.2,partially_reversible,strong,direct,risky_patch,0.4325,0.329,0.4325,0.14229250000000002,1,0.75,0,0.4325,7.19,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4325, verify=False"
revision_table5_exactTopB150_repl_H_only_s188,dependency_sensitive,H_only,188,0,0,1,0,0.0,9.2,9.2,medium,0.455,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.66,0.455,0.66,0.3003,3,1.0,0,0.66,9.92,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6600, verify=False"
revision_table5_exactTopB150_repl_p_only_s194,dependency_sensitive,p_only,194,0,0,1,0,0.0,9.2,9.2,medium,0.457,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.457,0.457,0.7125,0.3256125,5,0.75,0,0.7125,10.55,dependency_structural,1.1,1.1,0.5,"Ablation p_only: p >= 1.1000. p=0.4570, verify=False"
revision_table5_exactTopB150_repl_H_only_s196,dependency_sensitive,H_only,196,0,0,0,1,0.0,-20.3,-20.3,low,0.236,29.5,-20.3,9.2,partially_reversible,strong,direct,risky_patch,0.625,0.236,0.625,0.1475,5,0.5,0,0.625,9.5,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6250, verify=False"
revision_table5_exactTopB150_repl_H_only_s198,dependency_sensitive,H_only,198,0,0,1,0,0.0,9.2,9.2,medium,0.619,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.3975,0.619,0.3975,0.2460525,3,0.25,0,0.3975,6.77,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3975, verify=False"
revision_table5_exactTopB150_repl_H_only_s199,dependency_sensitive,H_only,199,0,0,1,0,0.0,9.2,9.2,low,0.279,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.485,0.279,0.485,0.13531500000000002,3,0.5,0,0.485,7.82,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4850, verify=False"
revision_table5_exactTopB150_repl_H_only_s203,dependency_sensitive,H_only,203,0,0,1,0,0.0,9.2,9.2,low,0.294,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.6325,0.294,0.6325,0.18595499999999998,1,0.75,1,0.6325,9.59,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6325, verify=False"
revision_table5_exactTopB150_repl_H_only_s204,dependency_sensitive,H_only,204,0,0,1,0,0.0,9.2,9.2,medium,0.548,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.59,0.548,0.59,0.32332,2,1.0,0,0.59,9.08,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5900, verify=False"
revision_table5_exactTopB150_repl_H_only_s206,dependency_sensitive,H_only,206,0,0,0,1,0.0,-20.3,-20.3,medium,0.403,29.5,-20.3,9.2,partially_reversible,strong,direct,risky_patch,0.625,0.403,0.625,0.251875,5,0.5,0,0.625,9.5,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6250, verify=False"
revision_table5_exactTopB150_repl_H_only_s208,dependency_sensitive,H_only,208,0,0,1,0,0.0,9.2,9.2,medium,0.591,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.4325,0.591,0.4325,0.2556075,1,0.75,0,0.4325,7.19,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4325, verify=False"
revision_table5_exactTopB150_repl_H_only_s212,dependency_sensitive,H_only,212,0,0,1,0,0.0,9.2,9.2,medium,0.685,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.5725,0.685,0.5725,0.3921625,3,0.75,0,0.5725,8.87,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5725, verify=False"
revision_table5_exactTopB150_repl_H_only_s216,dependency_sensitive,H_only,216,0,0,0,1,0.0,-20.3,-20.3,medium,0.594,29.5,-20.3,9.2,partially_reversible,strong,direct,risky_patch,0.625,0.594,0.625,0.37124999999999997,5,0.5,0,0.625,9.5,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6250, verify=False"
revision_table5_exactTopB150_repl_H_only_s217,dependency_sensitive,H_only,217,0,0,0,1,0.0,-20.18,-20.18,low,0.392,29.38,-20.18,9.2,partially_reversible,strong,direct,risky_patch,0.615,0.392,0.615,0.24108000000000002,2,0.5,1,0.615,9.38,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6150, verify=False"
revision_table5_exactTopB150_repl_H_only_s220,dependency_sensitive,H_only,220,0,0,1,0,0.0,9.2,9.2,low,0.229,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.3275,0.229,0.3275,0.07499750000000001,2,0.25,0,0.3275,5.93,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3275, verify=False"
revision_table5_exactTopB150_repl_H_only_s221,dependency_sensitive,H_only,221,0,0,1,0,0.0,9.2,9.2,medium,0.653,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.415,0.653,0.415,0.270995,2,0.5,0,0.415,6.98,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4150, verify=False"
revision_table5_exactTopB150_repl_H_only_s222,dependency_sensitive,H_only,222,0,0,0,1,0.0,-20.3,-20.3,medium,0.406,29.5,-20.3,9.2,partially_reversible,strong,direct,risky_patch,0.625,0.406,0.625,0.25375000000000003,5,0.5,0,0.625,9.5,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6250, verify=False"
revision_table5_exactTopB150_repl_H_only_s224,dependency_sensitive,H_only,224,0,0,0,1,0.0,-16.94,-16.94,medium,0.463,26.14,-16.94,9.2,partially_reversible,strong,direct,risky_patch,0.345,0.463,0.345,0.159735,1,0.5,0,0.345,6.14,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3450, verify=False"
revision_table5_exactTopB150_repl_H_only_s226,dependency_sensitive,H_only,226,0,0,1,0,0.0,9.2,9.2,medium,0.636,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.3975,0.636,0.3975,0.25281000000000003,3,0.25,0,0.3975,6.77,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3975, verify=False"
revision_table5_exactTopB150_repl_H_only_s227,dependency_sensitive,H_only,227,0,0,1,0,0.0,9.2,9.2,medium,0.535,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.3975,0.535,0.3975,0.21266250000000003,3,0.25,0,0.3975,6.77,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3975, verify=False"
revision_table5_exactTopB150_repl_H_only_s230,dependency_sensitive,H_only,230,0,0,1,0,0.0,9.2,9.2,medium,0.452,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.5375,0.452,0.5375,0.24295,5,0.25,0,0.5375,8.45,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5375, verify=False"
revision_table5_exactTopB150_repl_H_only_s231,dependency_sensitive,H_only,231,0,0,0,1,0.0,-19.34,-19.34,medium,0.506,28.54,-19.34,9.2,partially_reversible,strong,direct,risky_patch,0.545,0.506,0.545,0.27577,1,0.5,1,0.545,8.54,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5450, verify=False"
revision_table5_exactTopB150_repl_H_only_s233,dependency_sensitive,H_only,233,0,0,0,1,0.0,-20.3,-20.3,low,0.287,29.5,-20.3,9.2,partially_reversible,strong,direct,risky_patch,0.625,0.287,0.625,0.17937499999999998,5,0.5,0,0.625,9.5,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6250, verify=False"
revision_table5_exactTopB150_repl_H_only_s234,dependency_sensitive,H_only,234,0,0,0,1,0.0,-19.25,-19.25,medium,0.428,28.45,-19.25,9.2,partially_reversible,strong,direct,risky_patch,0.5375,0.428,0.5375,0.23004999999999998,5,0.25,0,0.5375,8.45,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5375, verify=False"
revision_table5_exactTopB150_repl_H_only_s235,dependency_sensitive,H_only,235,0,0,1,0,0.0,5.6,5.6,low,0.385,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.59,0.385,0.59,0.22715,2,1.0,0,0.59,9.08,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5900, verify=False"
revision_table5_exactTopB150_repl_H_only_s238,dependency_sensitive,H_only,238,0,0,1,0,0.0,9.2,9.2,medium,0.467,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.59,0.467,0.59,0.27553,2,1.0,0,0.59,9.08,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5900, verify=False"
revision_table5_exactTopB150_repl_H_only_s240,dependency_sensitive,H_only,240,0,0,1,0,0.0,9.2,9.2,medium,0.68,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.3975,0.68,0.3975,0.27030000000000004,3,0.25,0,0.3975,6.77,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3975, verify=False"
revision_table5_exactTopB150_repl_H_only_s243,dependency_sensitive,H_only,243,0,0,0,1,0.0,-18.83,-18.83,low,0.381,28.029999999999998,-18.83,9.2,partially_reversible,strong,direct,risky_patch,0.5025,0.381,0.5025,0.19145249999999997,2,0.75,0,0.5025,8.03,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5025, verify=False"
revision_table5_exactTopB150_repl_H_only_s244,dependency_sensitive,H_only,244,0,0,0,1,0.0,-19.97,-19.97,low,0.276,29.169999999999998,-19.97,9.2,partially_reversible,strong,direct,risky_patch,0.5975,0.276,0.5975,0.16491000000000003,3,0.25,1,0.5975,9.17,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5975, verify=False"
revision_table5_exactTopB150_repl_H_only_s246,dependency_sensitive,H_only,246,0,0,0,1,0.0,-20.18,-20.18,high,0.774,29.38,-20.18,9.2,partially_reversible,strong,direct,risky_patch,0.615,0.774,0.615,0.47601,2,0.5,1,0.615,9.38,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6150, verify=False"
revision_table5_exactTopB150_repl_H_only_s249,dependency_sensitive,H_only,249,0,0,1,0,0.0,9.2,9.2,low,0.259,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.52,0.259,0.52,0.13468000000000002,1,1.0,0,0.52,8.24,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5200, verify=False"
revision_table5_exactTopB150_repl_H_only_s252,dependency_sensitive,H_only,252,0,0,0,1,0.0,-19.130000000000003,-19.130000000000003,low,0.286,28.330000000000002,-19.130000000000003,9.2,partially_reversible,strong,direct,risky_patch,0.5275,0.286,0.5275,0.15086499999999997,2,0.25,1,0.5275,8.33,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5275, verify=False"
revision_table5_exactTopB150_repl_H_only_s254,dependency_sensitive,H_only,254,0,0,0,1,0.0,-17.990000000000002,-17.990000000000002,low,0.287,27.19,-17.990000000000002,9.2,partially_reversible,strong,direct,risky_patch,0.4325,0.287,0.4325,0.12412749999999999,1,0.75,0,0.4325,7.19,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4325, verify=False"
revision_table5_exactTopB150_repl_H_only_s255,dependency_sensitive,H_only,255,0,0,1,0,0.0,9.2,9.2,low,0.255,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.4325,0.255,0.4325,0.1102875,1,0.75,0,0.4325,7.19,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4325, verify=False"
revision_table5_exactTopB150_repl_H_only_s256,dependency_sensitive,H_only,256,0,0,1,0,0.0,9.2,9.2,medium,0.456,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.5275,0.456,0.5275,0.24054,2,0.25,1,0.5275,8.33,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5275, verify=False"
revision_table5_exactTopB150_repl_H_only_s257,dependency_sensitive,H_only,257,0,0,0,1,0.0,-19.34,-19.34,low,0.309,28.54,-19.34,9.2,partially_reversible,strong,direct,risky_patch,0.545,0.309,0.545,0.168405,1,0.5,1,0.545,8.54,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5450, verify=False"
revision_table5_exactTopB150_repl_H_only_s258,dependency_sensitive,H_only,258,0,0,1,0,0.0,9.2,9.2,medium,0.424,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.6325,0.424,0.6325,0.26818,1,0.75,1,0.6325,9.59,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6325, verify=False"
revision_table5_exactTopB150_repl_H_only_s259,dependency_sensitive,H_only,259,0,0,1,0,0.0,9.2,9.2,low,0.346,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.5375,0.346,0.5375,0.18597499999999997,5,0.25,0,0.5375,8.45,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5375, verify=False"
revision_table5_exactTopB150_repl_H_only_s260,dependency_sensitive,H_only,260,0,0,1,0,0.0,9.2,9.2,low,0.25,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.59,0.25,0.59,0.1475,2,1.0,0,0.59,9.08,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5900, verify=False"
revision_table5_exactTopB150_repl_H_only_s261,dependency_sensitive,H_only,261,0,0,1,0,0.0,5.6,5.6,medium,0.678,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.615,0.678,0.615,0.41697,2,0.5,1,0.615,9.38,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6150, verify=False"
revision_table5_exactTopB150_repl_H_only_s262,dependency_sensitive,H_only,262,0,0,1,0,0.0,9.2,9.2,high,0.751,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.3975,0.751,0.3975,0.2985225,3,0.25,0,0.3975,6.77,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3975, verify=False"
revision_table5_exactTopB150_repl_H_only_s265,dependency_sensitive,H_only,265,0,0,1,0,0.0,9.2,9.2,medium,0.466,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.485,0.466,0.485,0.22601000000000002,3,0.5,0,0.485,7.82,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4850, verify=False"
revision_table5_exactTopB150_repl_H_only_s266,dependency_sensitive,H_only,266,0,0,0,1,0.0,-17.78,-17.78,medium,0.544,26.98,-17.78,9.2,partially_reversible,strong,direct,risky_patch,0.415,0.544,0.415,0.22576000000000002,2,0.5,0,0.415,6.98,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4150, verify=False"
revision_table5_exactTopB150_repl_H_only_s267,dependency_sensitive,H_only,267,0,0,1,0,0.0,9.2,9.2,low,0.381,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.6325,0.381,0.6325,0.2409825,1,0.75,1,0.6325,9.59,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6325, verify=False"
revision_table5_exactTopB150_repl_H_only_s268,dependency_sensitive,H_only,268,0,0,0,1,0.0,-18.62,-18.62,low,0.242,27.82,-18.62,9.2,partially_reversible,strong,direct,risky_patch,0.485,0.242,0.485,0.11736999999999999,3,0.5,0,0.485,7.82,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4850, verify=False"
revision_table5_exactTopB150_repl_H_only_s269,dependency_sensitive,H_only,269,0,0,1,0,0.0,9.2,9.2,medium,0.675,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.5975,0.675,0.5975,0.4033125000000001,3,0.25,1,0.5975,9.17,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5975, verify=False"
revision_table5_exactTopB150_repl_H_only_s272,dependency_sensitive,H_only,272,0,0,0,1,0.0,-19.97,-19.97,medium,0.567,29.169999999999998,-19.97,9.2,partially_reversible,strong,direct,risky_patch,0.5975,0.567,0.5975,0.3387825,3,0.25,1,0.5975,9.17,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5975, verify=False"
revision_table5_exactTopB150_repl_H_only_s274,dependency_sensitive,H_only,274,0,0,1,0,0.0,9.2,9.2,low,0.225,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.66,0.225,0.66,0.14850000000000002,3,1.0,0,0.66,9.92,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6600, verify=False"
revision_table5_exactTopB150_repl_H_only_s276,dependency_sensitive,H_only,276,0,0,0,1,0.0,-17.57,-17.57,medium,0.654,26.77,-17.57,9.2,partially_reversible,strong,direct,risky_patch,0.3975,0.654,0.3975,0.259965,3,0.25,0,0.3975,6.77,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3975, verify=False"
revision_table5_exactTopB150_repl_H_only_s278,dependency_sensitive,H_only,278,0,0,0,1,0.0,-19.04,-19.04,low,0.365,28.24,-19.04,9.2,partially_reversible,strong,direct,risky_patch,0.52,0.365,0.52,0.1898,1,1.0,0,0.52,8.24,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5200, verify=False"
revision_table5_exactTopB150_repl_H_only_s281,dependency_sensitive,H_only,281,0,0,1,0,0.0,9.2,9.2,low,0.274,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.4575,0.274,0.4575,0.12535500000000002,1,0.25,1,0.4575,7.49,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4575, verify=False"
revision_table5_exactTopB150_repl_H_only_s284,dependency_sensitive,H_only,284,0,0,1,0,0.0,5.6,5.6,medium,0.585,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.4575,0.585,0.4575,0.2676375,1,0.25,1,0.4575,7.49,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4575, verify=False"
revision_table5_exactTopB150_repl_H_only_s288,dependency_sensitive,H_only,288,0,0,1,0,0.0,9.2,9.2,high,0.752,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.5375,0.752,0.5375,0.4042,5,0.25,0,0.5375,8.45,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5375, verify=False"
revision_table5_exactTopB150_repl_H_only_s290,dependency_sensitive,H_only,290,0,0,0,1,0.0,-17.990000000000002,-17.990000000000002,medium,0.562,27.19,-17.990000000000002,9.2,partially_reversible,strong,direct,risky_patch,0.4325,0.562,0.4325,0.24306500000000003,1,0.75,0,0.4325,7.19,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4325, verify=False"
revision_table5_exactTopB150_repl_H_only_s291,dependency_sensitive,H_only,291,0,0,1,0,0.0,5.6,5.6,high,0.715,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.52,0.715,0.52,0.3718,1,1.0,0,0.52,8.24,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5200, verify=False"
revision_table5_exactTopB150_repl_H_only_s293,dependency_sensitive,H_only,293,0,0,1,0,0.0,9.2,9.2,medium,0.575,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.4575,0.575,0.4575,0.2630625,1,0.25,1,0.4575,7.49,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4575, verify=False"
revision_table5_exactTopB150_repl_H_only_s294,dependency_sensitive,H_only,294,0,0,0,1,0.0,-18.29,-18.29,low,0.312,27.49,-18.29,9.2,partially_reversible,strong,direct,risky_patch,0.4575,0.312,0.4575,0.14274,1,0.25,1,0.4575,7.49,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4575, verify=False"
revision_table5_exactTopB150_repl_H_only_s295,dependency_sensitive,H_only,295,0,0,0,1,0.0,-20.39,-20.39,low,0.231,29.59,-20.39,9.2,partially_reversible,strong,direct,risky_patch,0.6325,0.231,0.6325,0.1461075,1,0.75,1,0.6325,9.59,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6325, verify=False"
revision_table5_exactTopB150_repl_H_only_s296,dependency_sensitive,H_only,296,0,0,0,1,0.0,-18.62,-18.62,low,0.391,27.82,-18.62,9.2,partially_reversible,strong,direct,risky_patch,0.485,0.391,0.485,0.189635,3,0.5,0,0.485,7.82,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4850, verify=False"
revision_table5_exactTopB150_repl_H_only_s297,dependency_sensitive,H_only,297,0,0,1,0,0.0,9.2,9.2,low,0.299,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.3275,0.299,0.3275,0.0979225,2,0.25,0,0.3275,5.93,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3275, verify=False"
revision_table5_exactTopB150_repl_H_only_s298,dependency_sensitive,H_only,298,0,0,1,0,0.0,9.2,9.2,low,0.367,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.52,0.367,0.52,0.19084,1,1.0,0,0.52,8.24,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5200, verify=False"
revision_table5_exactTopB150_repl_H_only_s300,dependency_sensitive,H_only,300,0,0,0,1,0.0,-19.34,-19.34,high,0.751,28.54,-19.34,9.2,partially_reversible,strong,direct,risky_patch,0.545,0.751,0.545,0.409295,1,0.5,1,0.545,8.54,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5450, verify=False"
revision_table5_exactTopB150_repl_H_only_s301,dependency_sensitive,H_only,301,0,0,1,0,0.0,9.2,9.2,medium,0.561,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.485,0.561,0.485,0.272085,3,0.5,0,0.485,7.82,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4850, verify=False"
revision_table5_exactTopB150_repl_H_only_s302,dependency_sensitive,H_only,302,0,0,1,0,0.0,9.2,9.2,medium,0.425,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.485,0.425,0.485,0.206125,3,0.5,0,0.485,7.82,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.4850, verify=False"
revision_table5_exactTopB150_repl_H_only_s304,dependency_sensitive,H_only,304,0,0,0,1,0.0,-19.34,-19.34,low,0.347,28.54,-19.34,9.2,partially_reversible,strong,direct,risky_patch,0.545,0.347,0.545,0.189115,1,0.5,1,0.545,8.54,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5450, verify=False"
revision_table5_exactTopB150_repl_H_only_s305,dependency_sensitive,H_only,305,0,0,1,0,0.0,5.6,5.6,medium,0.466,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.66,0.466,0.66,0.30756000000000006,3,1.0,0,0.66,9.92,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6600, verify=False"
revision_table5_exactTopB150_repl_H_only_s308,dependency_sensitive,H_only,308,0,0,1,0,0.0,9.2,9.2,medium,0.403,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.345,0.403,0.345,0.139035,1,0.5,0,0.345,6.14,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3450, verify=False"
revision_table5_exactTopB150_repl_H_only_s310,dependency_sensitive,H_only,310,0,0,1,0,0.0,9.2,9.2,medium,0.474,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.345,0.474,0.345,0.16352999999999998,1,0.5,0,0.345,6.14,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3450, verify=False"
revision_table5_exactTopB150_repl_H_only_s311,dependency_sensitive,H_only,311,0,0,1,0,0.0,5.6,5.6,medium,0.431,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.345,0.431,0.345,0.148695,1,0.5,0,0.345,6.14,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.3450, verify=False"
revision_table5_exactTopB150_repl_H_only_s312,dependency_sensitive,H_only,312,0,0,0,1,0.0,-20.18,-20.18,medium,0.66,29.38,-20.18,9.2,partially_reversible,strong,direct,risky_patch,0.615,0.66,0.615,0.40590000000000004,2,0.5,1,0.615,9.38,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6150, verify=False"
revision_table5_exactTopB150_repl_H_only_s318,dependency_sensitive,H_only,318,0,0,0,1,0.0,-19.34,-19.34,medium,0.619,28.54,-19.34,9.2,partially_reversible,strong,direct,risky_patch,0.545,0.619,0.545,0.337355,1,0.5,1,0.545,8.54,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.5450, verify=False"
revision_table5_exactTopB150_repl_H_only_s319,dependency_sensitive,H_only,319,0,0,1,0,0.0,9.2,9.2,high,0.751,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.615,0.751,0.615,0.46186499999999997,2,0.5,1,0.615,9.38,dependency_structural,1.1,1.1,0.5,"Ablation H_only: H >= 1.1000. H=0.6150, verify=False"
