episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_table5_ablation_dep300_dep_s87_H_only,dependency_sensitive,H_only,87,1,1,1,0,0.5,9.2,9.2,high,0.716,25.93,-16.73,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.3275,0.716,0.3275,0.23449,2,0.25,0,0.3275,5.93,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.3275, verify=True"
revision_table5_ablation_dep300_dep_s87_pH,dependency_sensitive,p_times_H,87,0,0,0,1,0.0,-16.73,-16.73,high,0.716,25.93,-16.73,9.2,partially_reversible,strong,direct,risky_patch,0.23449,0.716,0.3275,0.23449,2,0.25,0,0.3275,5.93,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2345, verify=False"
revision_table5_ablation_dep300_dep_s88_p_only,dependency_sensitive,p_only,88,0,0,0,1,0.0,-21.23,-21.23,low,0.257,30.43,-21.23,9.2,partially_reversible,strong,direct,risky_patch,0.257,0.257,0.7025,0.1805425,2,0.75,1,0.7025,10.43,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2570, verify=False"
revision_table5_ablation_dep300_dep_s88_H_only,dependency_sensitive,H_only,88,1,1,1,0,0.5,9.2,9.2,low,0.257,30.43,-21.23,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.7025,0.257,0.7025,0.1805425,2,0.75,1,0.7025,10.43,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7025, verify=True"
revision_table5_ablation_dep300_dep_s88_pH,dependency_sensitive,p_times_H,88,0,0,0,1,0.0,-21.23,-21.23,low,0.257,30.43,-21.23,9.2,partially_reversible,strong,direct,risky_patch,0.1805425,0.257,0.7025,0.1805425,2,0.75,1,0.7025,10.43,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1805, verify=False"
revision_table5_ablation_dep300_dep_s89_p_only,dependency_sensitive,p_only,89,0,0,1,0,0.0,9.2,9.2,medium,0.405,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.405,0.405,0.9475,0.3837375,8,0.25,1,0.9475,13.37,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.4050, verify=False"
revision_table5_ablation_dep300_dep_s89_H_only,dependency_sensitive,H_only,89,1,0,1,0,0.5,9.2,9.2,medium,0.405,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.9475,0.405,0.9475,0.3837375,8,0.25,1,0.9475,13.37,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.9475, verify=True"
revision_table5_ablation_dep300_dep_s89_pH,dependency_sensitive,p_times_H,89,1,0,1,0,0.5,9.2,9.2,medium,0.405,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.3837375,0.405,0.9475,0.3837375,8,0.25,1,0.9475,13.37,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3837, verify=True"
revision_table5_ablation_dep300_dep_s90_p_only,dependency_sensitive,p_only,90,0,0,1,0,0.0,9.2,9.2,low,0.224,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.224,0.224,0.7375,0.1652,5,0.25,1,0.7375,10.85,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2240, verify=False"
revision_table5_ablation_dep300_dep_s90_H_only,dependency_sensitive,H_only,90,1,0,1,0,0.5,9.2,9.2,low,0.224,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.7375,0.224,0.7375,0.1652,5,0.25,1,0.7375,10.85,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7375, verify=True"
revision_table5_ablation_dep300_dep_s90_pH,dependency_sensitive,p_times_H,90,0,0,1,0,0.0,9.2,9.2,low,0.224,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.1652,0.224,0.7375,0.1652,5,0.25,1,0.7375,10.85,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1652, verify=False"
revision_table5_ablation_dep300_dep_s91_p_only,dependency_sensitive,p_only,91,1,1,1,0,0.5,9.2,9.2,medium,0.631,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.631,0.631,0.345,0.21769499999999997,1,0.5,0,0.345,6.14,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6310, verify=True"
revision_table5_ablation_dep300_dep_s91_H_only,dependency_sensitive,H_only,91,1,1,1,0,0.5,9.2,9.2,medium,0.631,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.345,0.631,0.345,0.21769499999999997,1,0.5,0,0.345,6.14,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.3450, verify=True"
revision_table5_ablation_dep300_dep_s91_pH,dependency_sensitive,p_times_H,91,0,0,1,0,0.0,5.6,5.6,medium,0.631,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.21769499999999997,0.631,0.345,0.21769499999999997,1,0.5,0,0.345,6.14,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2177, verify=False"
revision_table5_ablation_dep300_dep_s92_p_only,dependency_sensitive,p_only,92,0,0,1,0,0.0,9.2,9.2,low,0.393,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.393,0.393,0.8,0.3144,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3930, verify=False"
revision_table5_ablation_dep300_dep_s92_H_only,dependency_sensitive,H_only,92,1,0,1,0,0.5,9.2,9.2,low,0.393,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.8,0.393,0.8,0.3144,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.8000, verify=True"
revision_table5_ablation_dep300_dep_s92_pH,dependency_sensitive,p_times_H,92,1,0,1,0,0.5,9.2,9.2,low,0.393,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.3144,0.393,0.8,0.3144,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3144, verify=True"
revision_table5_ablation_dep300_dep_s93_p_only,dependency_sensitive,p_only,93,1,0,1,0,0.5,9.2,9.2,high,0.718,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.718,0.718,0.2575,0.184885,1,0.25,0,0.2575,5.09,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.7180, verify=True"
revision_table5_ablation_dep300_dep_s93_H_only,dependency_sensitive,H_only,93,0,0,1,0,0.0,9.2,9.2,high,0.718,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.2575,0.718,0.2575,0.184885,1,0.25,0,0.2575,5.09,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.2575, verify=False"
revision_table5_ablation_dep300_dep_s93_pH,dependency_sensitive,p_times_H,93,0,0,1,0,0.0,9.2,9.2,high,0.718,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.184885,0.718,0.2575,0.184885,1,0.25,0,0.2575,5.09,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1849, verify=False"
revision_table5_ablation_dep300_dep_s94_p_only,dependency_sensitive,p_only,94,1,0,1,0,0.5,9.2,9.2,medium,0.639,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.639,0.639,0.66,0.42174,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6390, verify=True"
revision_table5_ablation_dep300_dep_s94_H_only,dependency_sensitive,H_only,94,1,0,1,0,0.5,9.2,9.2,medium,0.639,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.66,0.639,0.66,0.42174,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6600, verify=True"
revision_table5_ablation_dep300_dep_s94_pH,dependency_sensitive,p_times_H,94,1,0,1,0,0.5,9.2,9.2,medium,0.639,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.42174,0.639,0.66,0.42174,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.4217, verify=True"
revision_table5_ablation_dep300_dep_s95_p_only,dependency_sensitive,p_only,95,1,1,1,0,0.5,9.2,9.2,medium,0.602,28.24,-19.04,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.602,0.602,0.52,0.31304,1,1.0,0,0.52,8.24,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6020, verify=True"
revision_table5_ablation_dep300_dep_s95_H_only,dependency_sensitive,H_only,95,1,1,1,0,0.5,9.2,9.2,medium,0.602,28.24,-19.04,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.52,0.602,0.52,0.31304,1,1.0,0,0.52,8.24,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5200, verify=True"
revision_table5_ablation_dep300_dep_s95_pH,dependency_sensitive,p_times_H,95,1,1,1,0,0.5,9.2,9.2,medium,0.602,28.24,-19.04,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.31304,0.602,0.52,0.31304,1,1.0,0,0.52,8.24,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3130, verify=True"
revision_table5_ablation_dep300_dep_s96_p_only,dependency_sensitive,p_only,96,0,0,1,0,0.0,9.2,9.2,low,0.397,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.397,0.397,0.72,0.28584,1,1.0,1,0.72,10.64,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3970, verify=False"
revision_table5_ablation_dep300_dep_s96_H_only,dependency_sensitive,H_only,96,1,0,1,0,0.5,9.2,9.2,low,0.397,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.72,0.397,0.72,0.28584,1,1.0,1,0.72,10.64,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7200, verify=True"
revision_table5_ablation_dep300_dep_s96_pH,dependency_sensitive,p_times_H,96,1,0,1,0,0.5,9.2,9.2,low,0.397,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.28584,0.397,0.72,0.28584,1,1.0,1,0.72,10.64,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2858, verify=True"
revision_table5_ablation_dep300_dep_s97_p_only,dependency_sensitive,p_only,97,1,1,1,0,0.5,9.2,9.2,medium,0.572,34.0,-24.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.572,0.572,1.0,0.572,5,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.5720, verify=True"
revision_table5_ablation_dep300_dep_s97_H_only,dependency_sensitive,H_only,97,1,1,1,0,0.5,9.2,9.2,medium,0.572,34.0,-24.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.572,1.0,0.572,5,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=1.0000, verify=True"
revision_table5_ablation_dep300_dep_s97_pH,dependency_sensitive,p_times_H,97,1,1,1,0,0.5,9.2,9.2,medium,0.572,34.0,-24.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.572,0.572,1.0,0.572,5,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5720, verify=True"
revision_table5_ablation_dep300_dep_s98_p_only,dependency_sensitive,p_only,98,0,0,1,0,0.0,5.6,5.6,low,0.262,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.262,0.262,0.8,0.2096,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2620, verify=False"
revision_table5_ablation_dep300_dep_s98_H_only,dependency_sensitive,H_only,98,1,1,1,0,0.5,9.2,9.2,low,0.262,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.8,0.262,0.8,0.2096,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.8000, verify=True"
revision_table5_ablation_dep300_dep_s98_pH,dependency_sensitive,p_times_H,98,0,0,1,0,0.0,5.6,5.6,low,0.262,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.2096,0.262,0.8,0.2096,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2096, verify=False"
revision_table5_ablation_dep300_dep_s99_p_only,dependency_sensitive,p_only,99,0,0,0,1,0.0,-20.72,-20.72,low,0.306,29.919999999999998,-20.72,9.2,partially_reversible,strong,direct,risky_patch,0.306,0.306,0.66,0.20196,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3060, verify=False"
revision_table5_ablation_dep300_dep_s99_H_only,dependency_sensitive,H_only,99,1,1,1,0,0.5,9.2,9.2,low,0.306,29.919999999999998,-20.72,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.66,0.306,0.66,0.20196,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6600, verify=True"
revision_table5_ablation_dep300_dep_s99_pH,dependency_sensitive,p_times_H,99,0,0,0,1,0.0,-20.72,-20.72,low,0.306,29.919999999999998,-20.72,9.2,partially_reversible,strong,direct,risky_patch,0.20196,0.306,0.66,0.20196,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2020, verify=False"
revision_table5_ablation_dep300_dep_s100_p_only,dependency_sensitive,p_only,100,0,0,1,0,0.0,9.2,9.2,low,0.232,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.232,0.232,0.6325,0.14674,1,0.75,1,0.6325,9.59,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2320, verify=False"
revision_table5_ablation_dep300_dep_s100_H_only,dependency_sensitive,H_only,100,1,0,1,0,0.5,9.2,9.2,low,0.232,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.6325,0.232,0.6325,0.14674,1,0.75,1,0.6325,9.59,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6325, verify=True"
revision_table5_ablation_dep300_dep_s100_pH,dependency_sensitive,p_times_H,100,0,0,1,0,0.0,9.2,9.2,low,0.232,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.14674,0.232,0.6325,0.14674,1,0.75,1,0.6325,9.59,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1467, verify=False"
revision_table5_ablation_dep300_dep_s101_p_only,dependency_sensitive,p_only,101,1,0,1,0,0.5,9.2,9.2,medium,0.565,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.565,0.565,1.0,0.565,8,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.5650, verify=True"
revision_table5_ablation_dep300_dep_s101_H_only,dependency_sensitive,H_only,101,1,0,1,0,0.5,9.2,9.2,medium,0.565,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.565,1.0,0.565,8,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=1.0000, verify=True"
revision_table5_ablation_dep300_dep_s101_pH,dependency_sensitive,p_times_H,101,1,0,1,0,0.5,9.2,9.2,medium,0.565,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.565,0.565,1.0,0.565,8,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5650, verify=True"
revision_table5_ablation_dep300_dep_s102_p_only,dependency_sensitive,p_only,102,1,1,1,0,0.5,9.2,9.2,medium,0.565,30.220000000000002,-21.020000000000003,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.565,0.565,0.685,0.387025,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.5650, verify=True"
revision_table5_ablation_dep300_dep_s102_H_only,dependency_sensitive,H_only,102,1,1,1,0,0.5,9.2,9.2,medium,0.565,30.220000000000002,-21.020000000000003,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.685,0.565,0.685,0.387025,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6850, verify=True"
revision_table5_ablation_dep300_dep_s102_pH,dependency_sensitive,p_times_H,102,1,1,1,0,0.5,9.2,9.2,medium,0.565,30.220000000000002,-21.020000000000003,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.387025,0.565,0.685,0.387025,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3870, verify=True"
revision_table5_ablation_dep300_dep_s103_p_only,dependency_sensitive,p_only,103,0,0,1,0,0.0,5.6,5.6,medium,0.443,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.443,0.443,0.7125,0.3156375,5,0.75,0,0.7125,10.55,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.4430, verify=False"
revision_table5_ablation_dep300_dep_s103_H_only,dependency_sensitive,H_only,103,1,1,1,0,0.5,9.2,9.2,medium,0.443,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.7125,0.443,0.7125,0.3156375,5,0.75,0,0.7125,10.55,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7125, verify=True"
revision_table5_ablation_dep300_dep_s103_pH,dependency_sensitive,p_times_H,103,1,1,1,0,0.5,9.2,9.2,medium,0.443,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.3156375,0.443,0.7125,0.3156375,5,0.75,0,0.7125,10.55,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3156, verify=True"
revision_table5_ablation_dep300_dep_s104_p_only,dependency_sensitive,p_only,104,1,1,1,0,0.5,9.2,9.2,high,0.758,30.64,-21.44,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.758,0.758,0.72,0.54576,1,1.0,1,0.72,10.64,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.7580, verify=True"
revision_table5_ablation_dep300_dep_s104_H_only,dependency_sensitive,H_only,104,1,1,1,0,0.5,9.2,9.2,high,0.758,30.64,-21.44,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.72,0.758,0.72,0.54576,1,1.0,1,0.72,10.64,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7200, verify=True"
revision_table5_ablation_dep300_dep_s104_pH,dependency_sensitive,p_times_H,104,1,1,1,0,0.5,9.2,9.2,high,0.758,30.64,-21.44,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.54576,0.758,0.72,0.54576,1,1.0,1,0.72,10.64,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5458, verify=True"
revision_table5_ablation_dep300_dep_s105_p_only,dependency_sensitive,p_only,105,0,0,1,0,0.0,9.2,9.2,low,0.277,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.277,0.277,0.52,0.14404000000000003,1,1.0,0,0.52,8.24,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2770, verify=False"
revision_table5_ablation_dep300_dep_s105_H_only,dependency_sensitive,H_only,105,1,0,1,0,0.5,9.2,9.2,low,0.277,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.52,0.277,0.52,0.14404000000000003,1,1.0,0,0.52,8.24,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5200, verify=True"
revision_table5_ablation_dep300_dep_s105_pH,dependency_sensitive,p_times_H,105,0,0,1,0,0.0,9.2,9.2,low,0.277,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.14404000000000003,0.277,0.52,0.14404000000000003,1,1.0,0,0.52,8.24,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1440, verify=False"
revision_table5_ablation_dep300_dep_s106_p_only,dependency_sensitive,p_only,106,1,0,1,0,0.5,9.2,9.2,medium,0.591,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.591,0.591,0.2575,0.1521825,1,0.25,0,0.2575,5.09,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.5910, verify=True"
revision_table5_ablation_dep300_dep_s106_H_only,dependency_sensitive,H_only,106,0,0,1,0,0.0,9.2,9.2,medium,0.591,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.2575,0.591,0.2575,0.1521825,1,0.25,0,0.2575,5.09,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.2575, verify=False"
revision_table5_ablation_dep300_dep_s106_pH,dependency_sensitive,p_times_H,106,0,0,1,0,0.0,9.2,9.2,medium,0.591,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.1521825,0.591,0.2575,0.1521825,1,0.25,0,0.2575,5.09,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1522, verify=False"
revision_table5_ablation_dep300_dep_s107_p_only,dependency_sensitive,p_only,107,0,0,1,0,0.0,9.2,9.2,low,0.241,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.241,0.241,0.415,0.10001499999999999,2,0.5,0,0.415,6.98,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2410, verify=False"
revision_table5_ablation_dep300_dep_s107_H_only,dependency_sensitive,H_only,107,1,0,1,0,0.5,9.2,9.2,low,0.241,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.415,0.241,0.415,0.10001499999999999,2,0.5,0,0.415,6.98,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.4150, verify=True"
